round,algorithm,seed,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,total_reset_slots,targeted_reset_slots,replaced_reset_slots,targeted_clients,fallback_clients,fallback_client_layers,history_memory_bytes,source_support_sha256,rng_unchanged,failed_client_updates
125,HistoryIdentityPopulation,1,66.08000183105469,8.962663300015265,"[27, 62, 32, 10, 22, 72, 64, 25, 86, 60]","[12600373, 12601370, 12602367, 12603364, 12604361, 12605358, 12606355, 12607352, 12608349, 12609346]",056dd0e31b6f9d91298c2af0dd6f2121061dd7653070aa15da2ead95974e37c7,650,0,0,0,0,0,2112000,9912903538c5d5d9f3c6bacccb0b7fbf4f3610df766edabe46233ce7b5f1cc63,True,0
126,HistoryIdentityPopulation,1,61.970001220703125,9.358669099980034,"[84, 7, 64, 76, 15, 46, 27, 47, 40, 69]","[12700376, 12701373, 12702370, 12703367, 12704364, 12705361, 12706358, 12707355, 12708352, 12709349]",33f202e709ad174291e6c34b7a50d90968203cd02caf61cc4b4ea58061f63360,650,0,0,0,0,0,2112000,d5faa5f083343c0688f46cd731c729904085f00f7501a11549c4a38be29d62bc,True,0
127,HistoryIdentityPopulation,1,71.27999877929688,10.31967659998918,"[75, 97, 79, 87, 11, 7, 37, 92, 41, 12]","[12800379, 12801376, 12802373, 12803370, 12804367, 12805364, 12806361, 12807358, 12808355, 12809352]",81077ad2323f6288c11eebe18a597c795b2578daf44e8c00c258f3d147e9dc26,650,0,0,0,0,0,2112000,3f96394a58bf6c966cba521a668639cc01008921e666a046f651289ab5ebae9e,True,0
128,HistoryIdentityPopulation,1,67.5199966430664,9.237880800006678,"[78, 4, 17, 21, 76, 74, 19, 61, 45, 86]","[12900382, 12901379, 12902376, 12903373, 12904370, 12905367, 12906364, 12907361, 12908358, 12909355]",36d55ee184641aa2759039176ce4190d7306c00224368ddcfc498000aaf27d5f,650,0,0,0,0,0,2112000,7ca273b19f606a28eabf8f1cf5be3871cc444946261f1aab1c0b5e1591376260,True,0
129,HistoryIdentityPopulation,1,74.44999694824219,11.591315500001656,"[23, 41, 75, 36, 26, 49, 95, 16, 93, 72]","[13000385, 13001382, 13002379, 13003376, 13004373, 13005370, 13006367, 13007364, 13008361, 13009358]",abf660f686cf97c51dcda261b057ededdddafccfee085fdb4e07138cd9bb63c4,650,0,0,0,0,0,2112000,98ac0bc2638ca56d0e381d744f838091b3b28962b7c528901c58f28ebdf88d09,True,0
130,HistoryIdentityPopulation,1,65.5199966430664,10.495672600023681,"[59, 53, 65, 8, 68, 35, 13, 55, 23, 97]","[13100388, 13101385, 13102382, 13103379, 13104376, 13105373, 13106370, 13107367, 13108364, 13109361]",397223dda0b3044cc2e570d102e757970c1536dd75514321dcd8ffb129195092,650,0,0,0,0,0,2112000,70096e3ba4422a2601af75d17e7f32fe1a16d5d31bc02fdbc8f1370fe22f10e1,True,0
131,HistoryIdentityPopulation,1,66.22000122070312,7.737791999999899,"[74, 98, 22, 45, 97, 87, 92, 71, 47, 79]","[13200391, 13201388, 13202385, 13203382, 13204379, 13205376, 13206373, 13207370, 13208367, 13209364]",8455330c2aa86be89eb515842688e7b358ef9f8c550a4c22171fcb0591285c0e,650,0,0,0,0,0,2112000,6186dcd7c2409116dff02e57ba386fe4f7db28f6245d7d33620a69a0b5abca5a,True,0
132,HistoryIdentityPopulation,1,74.7699966430664,9.392718499992043,"[35, 70, 59, 49, 36, 91, 82, 50, 26, 72]","[13300394, 13301391, 13302388, 13303385, 13304382, 13305379, 13306376, 13307373, 13308370, 13309367]",044db21f4fac3e7215dd387aa55cfbb8e93759e578cefddb824d36b6b7938f28,650,0,0,0,0,0,2112000,98a91ec500dd81c927dffc21a0339e6fbc014f73db356f7b85d6dad4ac6726f6,True,0
133,HistoryIdentityPopulation,1,66.5999984741211,8.759368699975312,"[22, 83, 75, 29, 66, 48, 12, 10, 86, 1]","[13400397, 13401394, 13402391, 13403388, 13404385, 13405382, 13406379, 13407376, 13408373, 13409370]",37995d000af5b45de88aa3d486bae311926e86ca35816ca57683b12b1323fca3,650,0,0,0,0,0,2112000,b35ccf7634b789d14974578c42480ea011c12c5a90ebd043742052a4e45f5fa7,True,0
134,HistoryIdentityPopulation,1,72.9000015258789,12.476594400010072,"[76, 33, 40, 59, 65, 63, 73, 36, 99, 82]","[13500400, 13501397, 13502394, 13503391, 13504388, 13505385, 13506382, 13507379, 13508376, 13509373]",b3f33e344d41803755f028513b147058ac2604b05618edce9851436f37b8e1c3,650,0,0,0,0,0,2112000,3119a831fabead753a25ed524b2e19ba97781f4ca72e4e8ffa3a694b82d53bc3,True,0
135,HistoryIdentityPopulation,1,66.58000183105469,8.766080900008092,"[85, 88, 54, 40, 70, 67, 86, 38, 58, 42]","[13600403, 13601400, 13602397, 13603394, 13604391, 13605388, 13606385, 13607382, 13608379, 13609376]",b7e86ea81a100681f4eec065d72e1e5bab60d2e5d4d4142bacfe529da9b3278b,650,0,0,0,0,0,2112000,c2ba2b0a0ea9f0d5fe4de1edd074b028e4aa78d94bae3ba9543f7c3f416dba19,True,0
136,HistoryIdentityPopulation,1,68.69999694824219,8.32320419998723,"[89, 56, 12, 90, 94, 86, 19, 78, 92, 59]","[13700406, 13701403, 13702400, 13703397, 13704394, 13705391, 13706388, 13707385, 13708382, 13709379]",9f14cf35defac32cea6393259885a99dee8df8ff2ff0f828e7953b8b479ba9aa,650,0,0,0,0,0,2112000,eed62e04852cfacc61f55a5847eec5158f6420fed09d50bc069d3baad96d870f,True,0
137,HistoryIdentityPopulation,1,71.13999938964844,11.255173999990802,"[7, 94, 69, 44, 50, 26, 75, 24, 33, 18]","[13800409, 13801406, 13802403, 13803400, 13804397, 13805394, 13806391, 13807388, 13808385, 13809382]",f13ace1651a1e553031224f67963b4b6c144de71477e0d6369f22b4e506d86fd,650,0,0,0,0,0,2112000,56f38ec97d9cab31f50d3a776920e4841116f0f52a833774482baa683d0f241c,True,0
138,HistoryIdentityPopulation,1,74.33999633789062,9.325893500004895,"[89, 75, 84, 93, 35, 71, 19, 63, 59, 94]","[13900412, 13901409, 13902406, 13903403, 13904400, 13905397, 13906394, 13907391, 13908388, 13909385]",1b8cf9dc00928832095817069d26145dde433f2411e3b9ab2dda0204cdab8a97,650,0,0,0,0,0,2112000,f719152095db3e605bdbb019fa209e76b2b5e348e8a4c1fe30b2a038b776431d,True,0
139,HistoryIdentityPopulation,1,72.20999908447266,8.332968000002438,"[54, 66, 17, 43, 53, 40, 76, 1, 4, 81]","[14000415, 14001412, 14002409, 14003406, 14004403, 14005400, 14006397, 14007394, 14008391, 14009388]",07bef5ce854c83d4384d3c6aca0068890609f04b58f3dfef83087bc090d75544,650,0,0,0,0,0,2112000,2c124af2f6f0bbab43742a4d5498161b28b7b42a3db70db6f9fa36ced716399b,True,0
140,HistoryIdentityPopulation,1,73.44000244140625,9.820284300018102,"[52, 51, 97, 7, 41, 61, 29, 88, 49, 26]","[14100418, 14101415, 14102412, 14103409, 14104406, 14105403, 14106400, 14107397, 14108394, 14109391]",4664b0536e2cd988436e5b785d9de22bcf8247f9e8a6339f6d3ea7c6d1735c10,650,0,0,0,0,0,2112000,bc965ddecbbfc8a3258135d8b77186d2ac6c3d7daba539a13d2dc0a18cb1f6e5,True,0
141,HistoryIdentityPopulation,1,75.58999633789062,9.1480299999821,"[21, 47, 20, 59, 85, 2, 99, 70, 54, 50]","[14200421, 14201418, 14202415, 14203412, 14204409, 14205406, 14206403, 14207400, 14208397, 14209394]",5b3b12a6a9ddb8cd009187391cc3c719a00f79d32a55b49dbc4978d11b894d99,650,0,0,0,0,0,2112000,c85f89a3c4d80bf40cd6368bd5c811923ccf885e3de85e50bdf6a9646312ed0b,True,0
142,HistoryIdentityPopulation,1,67.88999938964844,12.39825739999651,"[65, 98, 79, 6, 58, 92, 19, 37, 33, 75]","[14300424, 14301421, 14302418, 14303415, 14304412, 14305409, 14306406, 14307403, 14308400, 14309397]",37eb510d7e82b0e4f5ca6a61e8892a6b8b5b1ac1cc905d330c933abb78c89152,650,0,0,0,0,0,2112000,201b379808046975a6cdcf6545df1ce7fbe98f32d3ce367842f075bac90ffdde,True,0
143,HistoryIdentityPopulation,1,64.80999755859375,8.763689899991732,"[44, 84, 56, 0, 69, 15, 66, 78, 42, 95]","[14400427, 14401424, 14402421, 14403418, 14404415, 14405412, 14406409, 14407406, 14408403, 14409400]",178bd0446a55cdd76bdd17b29fa299de72b5b61c61453b2f775c36fd8d8144c6,650,0,0,0,0,0,2112000,ecd20d77f946549de34f126c90f5b80a6399a6aa22565690a71aee3502536012,True,0
144,HistoryIdentityPopulation,1,74.97000122070312,10.907414399989648,"[36, 20, 53, 26, 80, 67, 25, 37, 39, 10]","[14500430, 14501427, 14502424, 14503421, 14504418, 14505415, 14506412, 14507409, 14508406, 14509403]",6af994f7bb1b4884a51f1475f4bbc3f1440e3ecd90975dbc21b34f2544e3e8bd,650,0,0,0,0,0,2112000,9fcca2062239199af17fce9d6dcadace2b5a1ca668855ad4f4f919a6d5221165,True,0
145,HistoryIdentityPopulation,1,68.2699966430664,10.749242599995341,"[54, 62, 65, 69, 82, 46, 64, 70, 59, 11]","[14600433, 14601430, 14602427, 14603424, 14604421, 14605418, 14606415, 14607412, 14608409, 14609406]",cfeeef2a5891f98e6069dc03ea48a9a998f8d7126d5a9fbb8fe7cb5a2aa8da29,650,0,0,0,0,0,2112000,844da50ca28f10c1e160fa5f0c86a033a2b1a346567713ddede9658c2086d0c0,True,0
146,HistoryIdentityPopulation,1,66.8499984741211,9.236636999994516,"[78, 89, 64, 25, 85, 9, 57, 41, 97, 45]","[14700436, 14701433, 14702430, 14703427, 14704424, 14705421, 14706418, 14707415, 14708412, 14709409]",9e4909cc8fd19e9e464f4d4926c9ed28c008628f2511719b51665770a1027f67,650,0,0,0,0,0,2112000,a2845c0549e534913d9d90c7dd71535d09f762a6d370da09896c137f8c807690,True,0
147,HistoryIdentityPopulation,1,70.13999938964844,9.133730500005186,"[32, 8, 70, 41, 12, 19, 88, 20, 98, 33]","[14800439, 14801436, 14802433, 14803430, 14804427, 14805424, 14806421, 14807418, 14808415, 14809412]",7aaeb18be70313015b30525e25bf0434c24002c7f5ba63e40cd56f5f6c17db77,650,0,0,0,0,0,2112000,54188db8bc9262b7318e399aa950fd0c42792bf9ee0dd85fb9637af9bf1ecfa1,True,0
148,HistoryIdentityPopulation,1,69.58999633789062,10.306880399992224,"[50, 29, 81, 33, 44, 69, 2, 68, 93, 85]","[14900442, 14901439, 14902436, 14903433, 14904430, 14905427, 14906424, 14907421, 14908418, 14909415]",919dcf7c54df64c792854dbc99be56e4ff946910a3998d69918517ea7ca0ba13,650,0,0,0,0,0,2112000,6f307b9698a5806084c8607deeccbb9949eeca28d7c4329b44c4aead82714cc1,True,0
149,HistoryIdentityPopulation,1,68.26000213623047,8.83756159999757,"[5, 84, 70, 73, 31, 62, 69, 13, 86, 74]","[15000445, 15001442, 15002439, 15003436, 15004433, 15005430, 15006427, 15007424, 15008421, 15009418]",90653bc7c19cdd40873095ca5ff191c2c4057c706ae06b18267b2709752dfd2d,650,0,0,0,0,0,2112000,5262450cbef07e7989ad6ccee3b4b740f79965f9b246073d0115b561fd17d527,True,0
150,HistoryIdentityPopulation,1,74.44999694824219,8.9441547000024,"[69, 9, 41, 83, 76, 63, 34, 67, 36, 87]","[15100448, 15101445, 15102442, 15103439, 15104436, 15105433, 15106430, 15107427, 15108424, 15109421]",fecb212c6abe0ceb0e02aaa9a1fd24654538d2e6c7fd6d5845aaf90a44b4acb3,650,0,0,0,0,0,2112000,5c30d80eeca1b3382a8be05864220c386a86f4dc202e9c3c2ad4a931689fd281,True,0
151,HistoryIdentityPopulation,1,61.9900016784668,9.522768700000597,"[40, 77, 95, 52, 25, 38, 46, 47, 93, 88]","[15200451, 15201448, 15202445, 15203442, 15204439, 15205436, 15206433, 15207430, 15208427, 15209424]",90c95f20207648f535fcce0a25466aaad992a50dddc06948d7bc1468d1e9a03e,650,42,42,6,4,0,2112000,bb57e69cd9552c114356d559946220b059672eb426913eaacea8344b25951098,True,0
152,HistoryIdentityPopulation,1,65.45999908447266,11.32495189999463,"[14, 22, 87, 6, 15, 36, 37, 44, 48, 38]","[15300454, 15301451, 15302448, 15303445, 15304442, 15305439, 15306436, 15307433, 15308430, 15309427]",0397d60f38a49433486d6f433cf6d04bc0ff620d5aa462d7c8977a687e12c221,650,49,49,7,3,0,2112000,9de263bcde10987ac28e38681d9b046484b61afc80abc0c2673721c4ba9c84dd,True,0
153,HistoryIdentityPopulation,1,74.27999877929688,10.55377500000759,"[14, 66, 74, 62, 49, 45, 18, 79, 15, 68]","[15400457, 15401454, 15402451, 15403448, 15404445, 15405442, 15406439, 15407436, 15408433, 15409430]",d49e81b96e3de92152a0b79459d1c433f9b9ee21950c95174e4a5b00ebdc7557,650,49,49,7,3,0,2112000,996dd5426679711f9e842ff4a71a5bed688548cc02576bbaac27c5e3f2127215,True,0
154,HistoryIdentityPopulation,1,72.83000183105469,8.849830799998017,"[92, 32, 77, 87, 27, 13, 14, 47, 22, 73]","[15500460, 15501457, 15502454, 15503451, 15504448, 15505445, 15506442, 15507439, 15508436, 15509433]",8df5cc2ad971dc4f7a3c6cebba77b2e8b9f8f992e1565b1a64293e96657467d0,650,56,55,8,2,0,2112000,f11ea0a86f595264f4dd636e4c60a303fe16715a062e03fe6696f84a3adb3209,True,0
155,HistoryIdentityPopulation,1,69.93000030517578,10.095283400005428,"[60, 31, 44, 3, 84, 25, 98, 73, 52, 82]","[15600463, 15601460, 15602457, 15603454, 15604451, 15605448, 15606445, 15607442, 15608439, 15609436]",4231a816f5cfe1463ca8162df2b54e74b5b26f83c43fa69c788925967208bff5,640,56,56,8,2,0,2112000,9ee80f92e2c885a37b395c142c444e98d9f649b37464a3b95598b4f3735e67f1,True,0
156,HistoryIdentityPopulation,1,72.11000061035156,10.537332100007916,"[66, 38, 74, 49, 46, 45, 12, 0, 81, 23]","[15700466, 15701463, 15702460, 15703457, 15704454, 15705451, 15706448, 15707445, 15708442, 15709439]",7cc2e9fc4aa0c658ed3fbaacdf68e245b2eb1bcf25f67880593f641c66c2f389,640,56,54,8,2,0,2112000,33fb74814c2d5eca9f825f09772cc6bcbd0be72c3d651b548e4dfeb9ae231a2e,True,0
157,HistoryIdentityPopulation,1,66.48999786376953,11.468166999984533,"[6, 14, 56, 8, 37, 71, 68, 53, 88, 65]","[15800469, 15801466, 15802463, 15803460, 15804457, 15805454, 15806451, 15807448, 15808445, 15809442]",672a6133abe6ff92a786e6dcc1b205e5f310bde122888f259247ef75c3e67220,640,42,41,6,4,0,2112000,c55ab1b29c9292d2866ab881078af9e6a09e7a8b60370d28af7b99506b874c7d,True,0
158,HistoryIdentityPopulation,1,68.08000183105469,9.303631699993275,"[76, 40, 68, 38, 91, 92, 18, 11, 69, 94]","[15900472, 15901469, 15902466, 15903463, 15904460, 15905457, 15906454, 15907451, 15908448, 15909445]",38a72d0c4f0c7e0b337b9c8ef392e2d24e4dc27133d2750204def017bab84348,640,49,49,7,3,0,2112000,afc0e9c20f790b312e46e726b47af62960fba4e7b6c30778e2df9a29bacd372f,True,0
159,HistoryIdentityPopulation,1,69.06999969482422,9.761635100003332,"[0, 23, 91, 83, 98, 64, 90, 32, 84, 36]","[16000475, 16001472, 16002469, 16003466, 16004463, 16005460, 16006457, 16007454, 16008451, 16009448]",0c1be92123952a3c15d7b1cb080ca2bf52ebe9a212a6acd1dffae3a3c029e975,640,56,54,8,2,0,2112000,9203dd8645ea6f0e830389473ac8faf28d78b10d2861c70f0049d42bf0cf0534,True,0
160,HistoryIdentityPopulation,1,71.44000244140625,10.026393299980555,"[15, 9, 95, 71, 80, 49, 39, 81, 30, 8]","[16100478, 16101475, 16102472, 16103469, 16104466, 16105463, 16106460, 16107457, 16108454, 16109451]",e360891797269e7c407b6d3af54a8ce5157b5ea299b14a2b4d63efb56b3a2a1f,640,49,48,7,3,0,2112000,c716ece3e4e0cc12bd0163942884fb1f1f0f399747e56c5848774735a353319d,True,0
161,HistoryIdentityPopulation,1,76.44000244140625,9.162588000006508,"[29, 87, 67, 36, 35, 96, 15, 61, 24, 62]","[16200481, 16201478, 16202475, 16203472, 16204469, 16205466, 16206463, 16207460, 16208457, 16209454]",3c0fb2ffb30146a9ec43a5a4b095bc499b4d552136f987632f9cf10ea4ff7f3d,640,28,27,4,6,0,2112000,88874294630a231e7c545f9c28548f8c4e96a4c644e7e614962037ff1e3bc3d8,True,0
162,HistoryIdentityPopulation,1,72.0999984741211,10.577902999997605,"[13, 58, 87, 52, 50, 60, 3, 19, 35, 0]","[16300484, 16301481, 16302478, 16303475, 16304472, 16305469, 16306466, 16307463, 16308460, 16309457]",3e23ab585d5a7d65d0d7fdc2acb2469fff0e5d5493454db8c907fe7a29dd808d,640,49,48,7,3,0,2112000,10bb44cc866944561c196e57aa0b2fb95cd69cb200c57508703a9ba1ef65f5bc,True,0
163,HistoryIdentityPopulation,1,71.54000091552734,9.114105799992103,"[55, 46, 66, 67, 73, 12, 51, 1, 57, 90]","[16400487, 16401484, 16402481, 16403478, 16404475, 16405472, 16406469, 16407466, 16408463, 16409460]",f01448ce701ab63b0e398cb87e23f783bc23fb9d2a19e6d96905fa5d61a2308e,640,42,42,6,4,0,2112000,084ce39dc7ffc64535751d35f9ea662dce0bfbd059a6229030d3dd3c32b927c6,True,0
164,HistoryIdentityPopulation,1,67.29000091552734,9.686199200019473,"[40, 72, 92, 86, 89, 90, 16, 98, 73, 58]","[16500490, 16501487, 16502484, 16503481, 16504478, 16505475, 16506472, 16507469, 16508466, 16509463]",bd112cb1f364ffa0b6c3228aba8c01345cecfe2e1e9aacd306c6cf72e49a9d24,640,42,40,6,4,0,2112000,e279cd372887b4aea71da7004d91eff2bc7bdf441403afece235139775a26ad1,True,0
165,HistoryIdentityPopulation,1,74.8499984741211,10.737435999995796,"[0, 58, 47, 44, 94, 66, 4, 7, 27, 2]","[16600493, 16601490, 16602487, 16603484, 16604481, 16605478, 16606475, 16607472, 16608469, 16609466]",5c598964220f6969457d9f3977663482dfdc8d4e08a8a03877c95b5abd07fefc,640,35,35,5,5,0,2112000,3ec015238e0ad0d16c52935cb19f70688eb3d33cc6263a3b23e4008ea0c6cc0e,True,0
166,HistoryIdentityPopulation,1,71.75,11.221347900020191,"[58, 87, 14, 78, 40, 83, 73, 18, 52, 31]","[16700496, 16701493, 16702490, 16703487, 16704484, 16705481, 16706478, 16707475, 16708472, 16709469]",6c6c82f33857e96b9e620c688831994ce1d66bd95b67515b8015dbd5d5f8fa1c,640,56,56,8,2,0,2112000,51abb6e6d3051e1f53e7a19cd5fbc20e4adcd4222dd8803293c9281d53fcb492,True,0
167,HistoryIdentityPopulation,1,69.26000213623047,11.026855399977649,"[99, 22, 62, 86, 5, 20, 9, 51, 7, 54]","[16800499, 16801496, 16802493, 16803490, 16804487, 16805484, 16806481, 16807478, 16808475, 16809472]",3bd2ef32bccb712424289be9e9e1a48fe32eeef5e459dcb922b60427b4cfd50a,640,35,33,5,5,0,2112000,bd7c452d858cb7e5a7bcd7881859c0abf61f3c90b5a70ba1b0db478cf4a94ee8,True,0
168,HistoryIdentityPopulation,1,70.5199966430664,10.25557419998222,"[97, 37, 42, 7, 22, 5, 24, 56, 69, 12]","[16900502, 16901499, 16902496, 16903493, 16904490, 16905487, 16906484, 16907481, 16908478, 16909475]",81766b8ff087aea8fbe1856ec6d968f315460cbaf0d90fe2c98cc44ac4b3c5b8,640,42,42,6,4,0,2112000,b62fcde72042409a00b2f9aacd2a98e5d57100be40c3cf0b38417f9e77b8cbe8,True,0
169,HistoryIdentityPopulation,1,70.93000030517578,9.583642699988559,"[96, 22, 76, 44, 59, 78, 12, 68, 94, 87]","[17000505, 17001502, 17002499, 17003496, 17004493, 17005490, 17006487, 17007484, 17008481, 17009478]",9169089b3fba4e7f3f2fbb9ba1300504580791500367ea3ee39620b7f8920135,640,49,49,7,3,0,2112000,dd9f8ce3eca81a56728d67241a482608dfe5dbca5f8076a7f1b326ff6697c50c,True,0
170,HistoryIdentityPopulation,1,64.91000366210938,12.340183599997545,"[45, 7, 65, 19, 95, 16, 35, 23, 83, 88]","[17100508, 17101505, 17102502, 17103499, 17104496, 17105493, 17106490, 17107487, 17108484, 17109481]",cf3949e5e4f198158dfb773d3ba3e62dda83322ef91bd3a9ea707d90fb8fc04e,640,42,41,6,4,0,2112000,bbdd3082099204512a018b38d2e3b30cf60b49074cfc903d6ab536d8bcf292ae,True,0
171,HistoryIdentityPopulation,1,67.93000030517578,9.674500100023579,"[12, 91, 4, 90, 47, 66, 33, 9, 61, 84]","[17200511, 17201508, 17202505, 17203502, 17204499, 17205496, 17206493, 17207490, 17208487, 17209484]",dc8fc7a49cefe4e74032122d9ad4e607ec647df58f4b0a955ef18c5cb65155df,640,49,49,7,3,0,2112000,489454ed74a4b32dc4fe2b98506504f1ab6319232bcb31d7e160713bb09d2b1a,True,0
172,HistoryIdentityPopulation,1,66.83999633789062,9.274163599999156,"[46, 60, 83, 2, 37, 70, 93, 29, 3, 43]","[17300514, 17301511, 17302508, 17303505, 17304502, 17305499, 17306496, 17307493, 17308490, 17309487]",e7318c5a32f7c797273a35f3153fa33ece4d26b36b8b26918f84a69e0ccfbf71,640,42,42,6,4,0,2112000,a7ff92e4671e84c44b82b0daf7430830a97b713040f9986f976c98392ff379a9,True,0
173,HistoryIdentityPopulation,1,61.779998779296875,8.961170200025663,"[27, 45, 49, 4, 31, 62, 9, 95, 69, 72]","[17400517, 17401514, 17402511, 17403508, 17404505, 17405502, 17406499, 17407496, 17408493, 17409490]",3675139fd9755bdfe8cc4aadf64c325887d722eb662354b3a608895a8a82d7db,640,63,61,9,1,0,2112000,9c91dd8b7d4fecfc9470053067e70437fd9fa280c76fbe1dca3524ae2ca330f1,True,0
174,HistoryIdentityPopulation,1,68.33999633789062,9.335535999998683,"[27, 28, 1, 92, 55, 48, 74, 7, 99, 62]","[17500520, 17501517, 17502514, 17503511, 17504508, 17505505, 17506502, 17507499, 17508496, 17509493]",a31aeee7dca7d8287f1925a84bd79fa38c30084a9d927edeefeb3534df6fce94,640,35,35,5,5,0,2112000,d6493a4f83bb6c76f7950b811355f6695ee6af9170fb55c33a53f581d676a6c5,True,0
175,HistoryIdentityPopulation,1,74.33000183105469,10.044197299983352,"[24, 0, 9, 11, 31, 45, 58, 35, 69, 21]","[17600523, 17601520, 17602517, 17603514, 17604511, 17605508, 17606505, 17607502, 17608499, 17609496]",8ca6f1aaf7ee84e1e788af959f63cadd9460fe4ec59f6abd270156bf5d77a412,640,49,48,7,3,4,2112000,0e2af72cc884c8cef956b92a9f9a93694c2029d96e7deca72a2bd11cf7e2d096,True,0
176,HistoryIdentityPopulation,1,73.51000213623047,9.839813500002492,"[42, 98, 67, 21, 24, 81, 20, 75, 29, 36]","[17700526, 17701523, 17702520, 17703517, 17704514, 17705511, 17706508, 17707505, 17708502, 17709499]",9b0d3fe66aaf823a64937fe0dc3df88867634509d240e0a79748623895b6e9b7,640,35,35,5,5,0,2112000,2ba9a0dbf287e51ca071d0c7ad8652ec69c417a870a936703f3ab0b9461eb193,True,0
177,HistoryIdentityPopulation,1,70.80000305175781,11.340736300015124,"[49, 75, 33, 60, 42, 64, 69, 11, 47, 70]","[17800529, 17801526, 17802523, 17803520, 17804517, 17805514, 17806511, 17807508, 17808505, 17809502]",019558833781c4ecdea6ef8aee6c079047ee7044f336ee10825f131ab0e6d0e9,640,63,61,9,1,0,2112000,be917403fa470187924f43256ac4ce1a2c9dc1ac0973009e8898b10b9b2cf38f,True,0
178,HistoryIdentityPopulation,1,67.66999816894531,10.923659799998859,"[96, 60, 16, 70, 73, 40, 11, 24, 87, 93]","[17900532, 17901529, 17902526, 17903523, 17904520, 17905517, 17906514, 17907511, 17908508, 17909505]",7362137a99623c856da432bca8ba63e487d94abe02ea2f92f7c31b05f1623c8c,640,56,54,8,2,0,2112000,2ecb65d117433de405e0434bb8a8999fd39d7759c128b1768b9493af0c0b92c8,True,0
179,HistoryIdentityPopulation,1,75.55999755859375,9.521583500027191,"[37, 16, 85, 31, 69, 36, 54, 25, 32, 38]","[18000535, 18001532, 18002529, 18003526, 18004523, 18005520, 18006517, 18007514, 18008511, 18009508]",3d16933b1a150f2b67256bdd714e0e41a4ea32ebaa07ea08033ab5f0c4076be9,640,35,33,5,5,0,2112000,3a87403c8fcb86266d79c16a17cc9b28dc57732224c241f1cb9c079b0f700d70,True,0
180,HistoryIdentityPopulation,1,69.01000213623047,10.370829000021331,"[80, 92, 61, 76, 19, 28, 7, 73, 67, 38]","[18100538, 18101535, 18102532, 18103529, 18104526, 18105523, 18106520, 18107517, 18108514, 18109511]",3fc485e7b9c17566f1f02d0b6e41df2888bcd8f538f63ffd75f3aac0e412290e,640,56,55,8,2,0,2112000,e2f96c132e03fec4e1ed3f9082deefde3ddc4023b7fe1f211502b5066a36bef1,True,0
181,HistoryIdentityPopulation,1,74.30999755859375,9.052818500000285,"[78, 26, 35, 44, 29, 85, 64, 66, 97, 21]","[18200541, 18201538, 18202535, 18203532, 18204529, 18205526, 18206523, 18207520, 18208517, 18209514]",c67c72f6722b18b32dfb19a05efda812585b27291024aa11fd99a34b050eb42b,640,42,41,6,4,0,2112000,2e566e8b76010ad1a12fdafcfb2b3d504d80fc7350b04f55f6b2a18692cb7f44,True,0
182,HistoryIdentityPopulation,1,64.91000366210938,10.709256500005722,"[78, 73, 10, 52, 54, 24, 44, 70, 99, 90]","[18300544, 18301541, 18302538, 18303535, 18304532, 18305529, 18306526, 18307523, 18308520, 18309517]",f27b44c9eabb6e1c1219aa74cbaad77a712ab5f5c6ce7cfbfee93ed2dd6e8531,640,49,48,7,3,0,2112000,68d1530d17c71f3267683084965a4a817cbdca99ced62e8ed5ca508974655b65,True,0
183,HistoryIdentityPopulation,1,76.91999816894531,8.610849199991208,"[96, 38, 1, 4, 36, 19, 77, 52, 41, 49]","[18400547, 18401544, 18402541, 18403538, 18404535, 18405532, 18406529, 18407526, 18408523, 18409520]",7981f52ca52ae42ff9befc6bfec0930f211a760d2eb2b74af7b1e9c7263a549f,640,56,54,8,2,0,2112000,1c558736df48a8b8d4a1b03ed8c3c445912ea3be4a7d3b0ab9f46a90532e3302,True,0
184,HistoryIdentityPopulation,1,74.27999877929688,10.498050499998499,"[87, 55, 49, 7, 51, 67, 40, 21, 34, 0]","[18500550, 18501547, 18502544, 18503541, 18504538, 18505535, 18506532, 18507529, 18508526, 18509523]",1d5c990b3e4301b2f7d3b3ac54eccefd069bbdee666d434a9fb60e7382d2750f,640,56,53,8,2,0,2112000,45f31e7f18e753b45bab958a554733217ce1f313ba79439696cfa257482541ed,True,0
185,HistoryIdentityPopulation,1,74.12999725341797,8.366971399984322,"[74, 63, 39, 14, 96, 82, 21, 45, 88, 13]","[18600553, 18601550, 18602547, 18603544, 18604541, 18605538, 18606535, 18607532, 18608529, 18609526]",bd36e69ce4549744d5e22cfef25a4d3a2079c8419a635492e60406bb3aca8593,640,21,21,3,7,0,2112000,5a11698eb9999587211e6b85a0583fabb0c0032c706f2fd282b2566e9b1bae27,True,0
186,HistoryIdentityPopulation,1,74.16000366210938,10.05245729998569,"[1, 26, 23, 59, 22, 57, 27, 60, 18, 69]","[18700556, 18701553, 18702550, 18703547, 18704544, 18705541, 18706538, 18707535, 18708532, 18709529]",bceac7f9355f61b7e97d2ceedbbaa0614d6eaa8897c2b92a81c7ca23e8e2ea9a,640,28,28,4,6,0,2112000,683ce4f0d46ffde7737be936e424a942d57c68944bd4955073985f305c8cd246,True,0
