target_client_id,dominant_class,event_count,unique_donor_client_id_count,response_change_ratio_all_mean,response_change_ratio_all_std,cancellation_coefficient_all_mean,cancellation_coefficient_all_std,survival_ratio_all_mean,survival_ratio_all_std,survival_cosine_all_mean,survival_cosine_all_std,response_cosine_all_mean,response_cosine_all_std,cos_q_a_all_mean,cos_q_a_all_std,response_change_ratio_conv_mean,response_change_ratio_conv_std,cancellation_coefficient_conv_mean,cancellation_coefficient_conv_std,survival_ratio_conv_mean,survival_ratio_conv_std,survival_cosine_conv_mean,survival_cosine_conv_std,response_cosine_conv_mean,response_cosine_conv_std,cos_q_a_conv_mean,cos_q_a_conv_std,response_change_ratio_classifier_mean,response_change_ratio_classifier_std,cancellation_coefficient_classifier_mean,cancellation_coefficient_classifier_std,survival_ratio_classifier_mean,survival_ratio_classifier_std,survival_cosine_classifier_mean,survival_cosine_classifier_std,response_cosine_classifier_mean,response_cosine_classifier_std,cos_q_a_classifier_mean,cos_q_a_classifier_std
38,7,25,22,1.5637148463736934,0.920848408324669,0.15017195808605494,0.14802426456201337,1.8271074078723872,0.8040146945594268,0.5394920645515808,0.18835515263771338,-0.0892333022413125,0.03556935488194874,-0.32821637336383264,0.25130986664822524,1.5577039534940795,0.9348767104534067,0.12156861269500836,0.13056438173193696,1.8395651526692378,0.8154364343687933,0.5525083614148201,0.18865147441717048,-0.06936061640330403,0.025062968560070894,-0.342186724252905,0.25290034693339736,1.7111508862104956,0.8499056595190554,0.7861279083180649,0.44587651434204273,1.5941383966941711,0.7274028829696657,0.22611137840801238,0.3056734633653284,-0.4548809012372273,0.14206210625055185,-0.07950144450478647,0.36381912385151755
39,9,22,19,1.9626129805172057,0.74278790655832,0.1655199781183192,0.07851891266726607,2.152872431604927,0.6574594832813303,0.4271058361816628,0.15109312479883916,-0.08439877974380612,0.027219699340346896,-0.35832905125294734,0.2551850868399974,1.9750148315291953,0.7495942325895533,0.14080497799860384,0.0675955262418598,2.1768151385030943,0.6608728130015361,0.43463638680010486,0.15142586816086653,-0.07018995025443553,0.018815728332184912,-0.36350289114802664,0.2585255901556787,1.7126961712594555,0.6677960287533481,0.6963296832117103,0.32229045619667473,1.6025491826259886,0.6458693155295216,0.22293252949702483,0.20293224250094663,-0.4229863804736011,0.15061309186108557,-0.2284292447518035,0.23449515873917998
40,0,26,19,1.7765879904642614,0.6946898276296289,0.12871558364403157,0.055480550542940925,2.002347202999816,0.6063092704589381,0.4762308538955415,0.15016147448653605,-0.07306304692479654,0.019025402889856588,-0.43401110513590724,0.18163130512657694,1.7801225400815677,0.7031038788617607,0.10954197650251088,0.05151151740388942,2.0157921289085112,0.613304848960233,0.4833361519491058,0.1500534264643396,-0.06162412866375173,0.016402199295585836,-0.4453395154986867,0.18532858342260186,1.640507991214735,0.5828963672898351,0.6992454325249783,0.3945001291772156,1.5581428387450573,0.446467616602161,0.25161224605914734,0.2700485821737559,-0.4146119717690712,0.1349600655472448,-0.17522404523756163,0.2768474647287532
41,1,27,24,1.8388529726254208,1.7290653181280342,0.15173616823564368,0.09685454957676724,2.087536008504239,1.6428642280056631,0.5107842771629586,0.19363118767596388,-0.09016907207697386,0.03514784924266845,-0.4236279626797791,0.24001219436456248,1.8521726304577015,1.7548089261796787,0.1229715252626583,0.08417901417337129,2.1167672387631136,1.6648911806602238,0.5203909207739704,0.19442782761609356,-0.07009056445444248,0.022129460418725728,-0.4377901635691477,0.2461566510314446,1.5188656631884216,0.9572777254895621,0.6584718539248968,0.40692104067421525,1.4635861482004653,0.8708940113805721,0.3159724010853621,0.27336101493641113,-0.4356325706400928,0.14838241785565637,-0.1647670425746929,0.2880442175916442
42,9,32,26,2.4273277929628643,2.384023317281816,0.15042018857912692,0.09095664692062069,2.63111763586367,2.3110964918990833,0.4351026039823044,0.1857217412801184,-0.07412740939853127,0.027338616914047625,-0.3190097452271566,0.26148968905988634,2.4371344945174096,2.4044700821862,0.12418201393471841,0.07965064804872561,2.6536098916331192,2.3280439633445806,0.44420895733532584,0.1868025581841554,-0.0597648930788398,0.01653008798174316,-0.32716091383853063,0.2684457426261343,2.1306603145656506,1.6652817357541285,0.7543496553667036,0.4145231461952347,2.018248445762469,1.6521154951591963,0.18662585491475953,0.22943531906140138,-0.39858409414462315,0.15643914713367826,-0.12837235391704988,0.22321016152030973
43,9,24,21,1.7629710924793105,0.9244867321082487,0.13726770920064313,0.0874213593146886,2.006313677955691,0.8090582668888268,0.4938507841459234,0.1864929464540159,-0.08000197182631073,0.03241956257632255,-0.43700838641286605,0.3275533361328887,1.7581464524687778,0.9377564950439005,0.10962174906187529,0.07631343347646699,2.0187808179763027,0.8166350262345335,0.506612109805506,0.1878636361944678,-0.06145452336428912,0.0225028857897587,-0.45553292916893967,0.33397429043276744,1.7589830694126458,0.6218999353551529,0.8071635897647815,0.3884117109820689,1.6206883804365226,0.48315051033828776,0.1690471763885074,0.2877553302935084,-0.44774060224209333,0.1466786744139825,-0.19445264408936813,0.4047143297733633
44,2,32,26,1.7486130513188218,0.8884791908222548,0.12298638399947337,0.06609466668858553,2.00506912057468,0.7576529646130589,0.5022390115192691,0.1989055441739388,-0.07232771315209445,0.023945919826404746,-0.4964460808686695,0.2120754634116994,1.7660059462246975,0.901064461209729,0.10234517024051108,0.053371203007315744,2.031620457282796,0.7691803635539092,0.5069664901094961,0.19792658638375943,-0.05970376238702227,0.019082952111213455,-0.510438335664567,0.21798992780284607,1.399236026359348,0.6149092838730065,0.5054509926576148,0.3337402148288483,1.453294709007725,0.4557207333066809,0.39651882873381133,0.27423674891877364,-0.3416644970397078,0.13821587880122327,-0.20182913090345542,0.22569053753565327
45,1,34,27,1.6083693881391496,1.4187587668161767,0.14517064871081023,0.10773394145433544,1.8751433551537768,1.336625793220349,0.5463314261209524,0.18399067650165776,-0.09148170011451506,0.036973802840745265,-0.33005535173548,0.20112133236445234,1.6125385504163126,1.466705783933304,0.12123386512418476,0.10229223728380342,1.8949454791845137,1.3824469464221327,0.5569225167212002,0.18433366872341037,-0.0739948524888094,0.03565607594502727,-0.3521022817524596,0.21026925849675274,1.5854936501699266,0.6607149957322607,0.7127949902393148,0.42694010399311677,1.4868195770803698,0.5571372490578429,0.2577889267916301,0.26259166269588785,-0.4446420345942162,0.13224700504428355,-0.009901980341655696,0.32441804592715195
46,0,25,22,1.6042598685441605,0.9249635751540012,0.1452296695197053,0.09556716949675664,1.8735194353401168,0.7869049483623549,0.5289551728343433,0.20528087713503976,-0.08669168108377534,0.03438559700783337,-0.34976630746695725,0.2212194297297216,1.6009788415731014,0.9377699590353851,0.1260452486331051,0.09065664667361661,1.8840295291368228,0.7943232722087287,0.5378623940207126,0.20660321028847983,-0.07254119570052422,0.029653565598762227,-0.3756405388439099,0.231833657978696,1.5919825318978702,0.7171905288707074,0.7212749248808025,0.4104093496129115,1.5217121038500894,0.5303679643741176,0.2632826776548336,0.32013565368818897,-0.42529111844487205,0.1437519562773083,-0.004001141652502316,0.3297424584441167
47,3,17,17,2.041111098911309,1.4602854483937928,0.1782545803487075,0.20844453900019883,2.258855631917358,1.3495665855248262,0.46514484573005377,0.201637582653,-0.08376382822038544,0.03593635466658426,-0.29486026245585384,0.22365079452591236,2.054711416269221,1.4848861707962602,0.16046709812999319,0.19468193770097453,2.280277948222556,1.3738455360085249,0.47037110207623567,0.19999421471785248,-0.07412926907317474,0.03032369216819647,-0.30162307633975566,0.22626682018304192,1.702014193288122,0.9979352352300118,0.6502353336728702,0.4462548468999342,1.6646988192415313,0.9000592703300431,0.29541070107478506,0.3190419668405109,-0.3881162439887271,0.18146174245931232,-0.0927469959978938,0.2514753156941302
48,3,21,19,2.0508957792572167,1.0538222530534698,0.14219955090822187,0.08829344257318918,2.2645302638550002,0.9454640522315483,0.44677922920659974,0.19157820668154935,-0.07068057917918082,0.033434968938661734,-0.4758292368551717,0.21743638370227925,2.0685749412011454,1.0595131161470108,0.11128437902799429,0.06706889152088578,2.2956919621033696,0.9476874929738315,0.45547746545412543,0.18981996739876167,-0.05362938297535767,0.019863329884179652,-0.4927459038400326,0.22254447437595853,1.7874417640115172,1.0080379445651761,0.7402494727842877,0.581770422161734,1.712848706549364,0.8864360329972507,0.24810037229876705,0.28777783426682607,-0.3989053943452719,0.15974611473298858,-0.12458723114029138,0.3002601680044085
49,8,31,27,2.012835111447743,0.814811759050547,0.17952444107124946,0.09996127157602817,2.1927981140291157,0.7376634474688699,0.4162051152409636,0.14952326983828682,-0.09018309768875844,0.03856360764876659,-0.2870543269265134,0.25589690573704826,2.0133893706874946,0.819857861816323,0.15460698964863628,0.0867590906921963,2.2059010834504336,0.7393516585437889,0.42581798153712136,0.14886739690654302,-0.07620745144997622,0.029368686244448727,-0.2964365266880269,0.2601448890495261,1.9676669134427967,0.8082055231883251,0.8427899017248655,0.5259112593563611,1.8275326499787268,0.7030854255213723,0.15766264393079402,0.2859825763291988,-0.42544574399321433,0.149524627880356,-0.07436255145245427,0.31454287849498
50,5,30,27,2.1228895126456253,0.9924159626361433,0.15905313488750672,0.06633102269780035,2.304408259852304,0.9267942408411236,0.41387851895828015,0.14655491702980153,-0.08396133546422564,0.04318743050950085,-0.423251566131674,0.2593662528753255,2.1363054804563477,0.9997628161800751,0.13495754292857864,0.050250186355422874,2.3296075841583965,0.9283036191088431,0.42146791319043847,0.14865349183281396,-0.06952999731491424,0.029636101347688258,-0.4316867497125768,0.2635459659993076,1.7736042176064286,0.7213316790006963,0.6450464408217886,0.2480570570522699,1.6978451342898389,0.7016308715924853,0.24998711523298314,0.19303362745913272,-0.38953729431883116,0.13895034527891528,-0.2102112359516082,0.24113186339319448
51,5,21,20,2.012953030251258,1.0880676644307108,0.15460872304820425,0.12255333379907749,2.23266756222172,0.9642339732892002,0.45497867226136274,0.20689390298881427,-0.0711685644720774,0.036152322503941486,-0.5550286300434566,0.2180173820437319,2.021241300450773,1.098312637156914,0.1260154883717721,0.10892277074935319,2.2543328290237006,0.9722283724943729,0.4645544085400713,0.20552783408755035,-0.05562800304595862,0.030542316741002294,-0.5725482379900961,0.22299774403186828,1.7920652840292666,0.7903213090207493,0.742565680818045,0.43812345057346147,1.6954854858653232,0.6847540710321773,0.21631234888419174,0.2751003019870445,-0.40696914971502246,0.14738339552584703,-0.18329380553555571,0.3165358302028651
52,2,30,26,1.9669168890482842,0.8639480216129799,0.13927413698201235,0.08536183503399913,2.1815196467369415,0.7561552816729522,0.44756774024958756,0.1749786641768151,-0.07081925957748648,0.029978265167313167,-0.35244254512261414,0.24047796284974524,1.972507619786706,0.8767974928044691,0.116373830989563,0.06930032636314945,2.198348358123949,0.7668461110702569,0.45543902671216047,0.1750423468249841,-0.05742235677736886,0.018006616263634832,-0.3683605462125476,0.25136155514518266,1.6926096542952473,0.8231917546778776,0.6897332387836596,0.5601679482080718,1.662671629619413,0.6237046097142762,0.2836039325381423,0.3248435769319057,-0.3756131476339915,0.13062051835014915,-0.06444800610361505,0.2587664268562346
53,5,27,23,1.7379591217192256,0.8967308772285337,0.14426996166268002,0.0960096126570063,1.9884811136046365,0.7572905588167309,0.5028905160711097,0.21741520676557105,-0.08114444298141973,0.03466547825652055,-0.5026136820964124,0.18202940006643323,1.7371146559865356,0.9082787627239077,0.12051384914468334,0.07864446535848114,2.001162993652924,0.7668657046466685,0.5130591977989957,0.21605135050965754,-0.06690457687214564,0.025024616301850718,-0.5195137913249769,0.18429657840272767,1.6879681928359995,0.7178782386006417,0.7090442522879149,0.4670174520077758,1.619872980679931,0.5613304449525602,0.24853867096702373,0.3419572540976928,-0.40432049798283837,0.16860952875548674,-0.20245371721080244,0.3105043240369468
54,5,29,25,1.8979090164212016,0.9011217905832631,0.15816934373498354,0.06672486094614699,2.1028043459232966,0.8192037628265136,0.4513614420488306,0.16120038222886776,-0.08682805566259398,0.02467014993044263,-0.2959589601381522,0.21103986800104738,1.901922316916571,0.9129645421092561,0.13884225334030237,0.061402152688083925,2.1168941724136343,0.8287518099903894,0.45880540398128294,0.16163108662445935,-0.07548433440759243,0.0209958163070692,-0.3045753474769065,0.21303776951802908,1.7441847821106644,0.7246924934617774,0.7258511428500151,0.38437605922501755,1.6559092880440456,0.6068023958834806,0.23346709775443902,0.2719362689175913,-0.412465163708767,0.12224710107363716,-0.06010235308699487,0.2560133402636301
55,3,21,19,2.333663092440542,1.067574817698693,0.14149705354402364,0.07260105947045394,2.5230378924853385,0.9627297448107123,0.399175271423396,0.18188857381056667,-0.06199333463059015,0.01848696316782556,-0.48128984140909586,0.1711698867074523,2.3450110249926333,1.0723052925451078,0.12221058166406802,0.06860915519837814,2.5418367706889677,0.9660466260928691,0.4039855414309213,0.18087205945807205,-0.0518065572907353,0.017473358975461734,-0.4937975530728782,0.17914837181143572,2.0250120614832876,0.9056031206834825,0.6825646912319426,0.3266513658599031,1.973491793498654,0.8081060252647563,0.22417312771840087,0.24735847502719663,-0.3452271386765287,0.09425116138328452,-0.16044892851645196,0.22526183688578902
56,3,18,18,2.320867139709109,1.1433256615512777,0.14469177078152248,0.06534095709373713,2.5187036610643405,1.0226665711844305,0.40344707517605777,0.19569451972130755,-0.06541107809976156,0.024759786942125696,-0.414514560498425,0.20519630777869935,2.3287514361251977,1.1615260421404405,0.1269971045767422,0.05921164074624373,2.535234359926973,1.037122454797545,0.40961148201666375,0.19703483679128214,-0.055811776995868714,0.021455367376252435,-0.4264458599558984,0.21714581234201405,1.9310810521325097,0.5768784804766725,0.737221478623549,0.3221044130899202,1.8305395729044247,0.480503184628127,0.1734828633626338,0.23913189939901586,-0.3820437330704543,0.13183614304552488,-0.16856558381667416,0.23502633290803673
57,4,25,25,1.7701286557070248,0.7555742717324537,0.15180770973171684,0.10063048203534143,1.9967272447583448,0.638093783007237,0.47527877306490723,0.17913106535409626,-0.08158373923290617,0.02957502009744035,-0.46844051162726386,0.12533712921406187,1.772023966792927,0.7829877279116715,0.12354802103082524,0.0912327697148413,2.0143589433750164,0.6644843979500215,0.48771934234424763,0.17863566683521379,-0.06509177169458095,0.022335429127459755,-0.4953562730491414,0.12551555624747046,1.7768933917280822,0.6379178869839385,0.8053277126033004,0.4080718435586678,1.6494600496302823,0.4750415609512797,0.17214671776855664,0.29270647483495316,-0.4299318821390598,0.12711323723533705,-0.06706781023161636,0.32046605367097347
58,7,25,21,1.5218342666663653,0.6758409806843031,0.13479548774049846,0.07644711815831735,1.7825553412342359,0.5658470834480452,0.5322775805106013,0.16649100130049935,-0.08902566310533365,0.030977050947755776,-0.3480533841324614,0.2117513503026698,1.521125304406702,0.6808799427712205,0.12097223923787148,0.07082709066999243,1.7907154867681416,0.56850439311446,0.538100669037678,0.16669958990720438,-0.07880188589347797,0.02632148506140744,-0.3616066905267836,0.21979109600634944,1.5550888694990952,0.6071098555616092,0.5764591771826759,0.29492425251535725,1.5502606138776653,0.4742473728834453,0.32854851447999633,0.2510411681918144,-0.37044754905206384,0.11291226311395881,-0.07174603651746267,0.24619506146170636
59,3,28,25,1.6901621595179404,0.612943141664112,0.1262424519484154,0.05605455800394775,1.922249758377563,0.530520897585485,0.4892593789736645,0.14031892219165265,-0.0764546389366274,0.028678275038771715,-0.35586489842821634,0.20365269603599084,1.6945337267103486,0.624940691274657,0.10659179243178321,0.04855239051650257,1.9378962993899902,0.5383033216009953,0.4968693326000599,0.14234686475392355,-0.0634234830761073,0.02333322588676715,-0.3653783241907092,0.21057438600065673,1.5720946027627247,0.3838663765569331,0.614014416231161,0.2668631923987288,1.5062810053904105,0.3478242209611047,0.26975221750756306,0.20291645729134813,-0.39360700662302234,0.1440552056409447,-0.15425340120231384,0.1860998423872258
60,8,29,25,1.7439817726523141,0.9363999483252673,0.1676909669651528,0.08360656476681434,1.966827627979721,0.8418594158261052,0.48195705261098015,0.17567462942210235,-0.10074299704291899,0.03888374866893165,-0.44294143646077905,0.22179010135641422,1.7450851853123448,0.9562835789847469,0.13986845882804924,0.07131867057657486,1.9841958526550245,0.8584330796827011,0.49394686152807565,0.1760750568300159,-0.08310261968195369,0.029258871730925888,-0.4585068935292796,0.22170492798250338,1.7602486742870145,0.7227946286097666,0.8095460202405341,0.445548887254836,1.632211294167844,0.5754165515711607,0.19088551745126245,0.3021594142239643,-0.44991319982043654,0.13428278518419712,-0.15925298595842646,0.3361270313919499
61,8,22,21,2.1846400710301332,1.8400972558951179,0.19675965089881658,0.2373414611937409,2.407342854706578,1.7175487671779284,0.46866808688726086,0.23995294429325995,-0.08833122216699628,0.045957077992681054,-0.4459130674916278,0.17785903751710305,2.1773805349261,1.8699349507670402,0.15821426520602977,0.20647371523746358,2.42227048524534,1.74147420617816,0.4861996727181692,0.24142591700753668,-0.0666347257758426,0.03721361457851477,-0.48197501274086463,0.1795322494760072,2.159539876322631,1.1543383303312338,0.9500091149505571,0.6490447703989014,1.9790550060298246,1.0826558669510282,0.10565126613248554,0.3125564146914349,-0.45199181701071134,0.16541967664472912,-0.021952574736109728,0.4142829626520537
62,6,33,26,2.168342115159912,1.5432898417431757,0.14586472740328676,0.09689056735351695,2.3987746643033874,1.423673869500711,0.4543048155390047,0.22869946630988916,-0.0705342830467354,0.02943410183944318,-0.4954265247451332,0.2288420539382413,2.1869433584065656,1.5611276953426827,0.11863535363869826,0.08377651945067732,2.4287807473724548,1.439634203358441,0.46199975883249755,0.22682031692913027,-0.05729085416893459,0.025870806341440372,-0.5111019347077123,0.22836251950544073,1.8399673239600334,0.9797841843412084,0.6747947958441338,0.4144956358547045,1.7872029985518287,0.8926526540778963,0.2515622123022337,0.29773416113504453,-0.37328461160147974,0.15968988882857607,-0.14292570461530535,0.32006876791788363
63,5,26,19,2.33873496188387,1.4410976353651581,0.15583449181465683,0.07976165723927474,2.5157669047903295,1.3779871836173199,0.3981708920007835,0.1518945656832862,-0.07463463836897413,0.04088170013981386,-0.4227485445652882,0.2679805895447592,2.3476489493356967,1.460047398422462,0.13088255290325707,0.06425570887907128,2.536261436586095,1.3933734425962516,0.4070748091103336,0.15211072231430142,-0.06170722804149632,0.02989779335232634,-0.4338992256401874,0.2724945352992852,2.0078904325938454,0.9018577231768241,0.6903372349231857,0.3280127513583968,1.928680052857767,0.8612408701555974,0.21265394590850087,0.2400753759364838,-0.3684763657861048,0.15747015412498144,-0.13170133250915222,0.24317913401451835
64,5,24,21,1.9238014657545586,0.975361510373517,0.136234984477455,0.0754532501016856,2.1493645579952627,0.8670582524720957,0.46315840824733684,0.1875860679655756,-0.07491435740842052,0.02949486905622379,-0.37625229907916014,0.24072919741221893,1.9280290140674154,0.988059130729714,0.11089160166831297,0.06480935522927202,2.1685307605405604,0.8719216114856649,0.47271451885280086,0.19004014825176743,-0.05845136972676823,0.023902586955002695,-0.39532113389124274,0.2495063260180436,1.7622472582736244,0.9619796697236247,0.7032277271347379,0.4377931238414447,1.683622135397404,0.8854315368153224,0.24654133749647744,0.2794054140969812,-0.4069867221873209,0.13431608466882894,-0.06939100748009741,0.3077785788026559
65,8,19,18,3.3608610210903236,3.54441720612705,0.16240474700348964,0.06239302841857822,3.5228011124956513,3.4783506860220808,0.3626983277897571,0.18664308189413065,-0.07009698569806157,0.042667115374010765,-0.4016712984824504,0.20653690894690446,3.3763184849560552,3.5731940053992193,0.14880452484175843,0.05769353565090798,3.5443519431259602,3.5045139598857222,0.3669392467776433,0.1884512203066182,-0.06305963613371719,0.0358848583154758,-0.4095051458058673,0.2051684919556474,2.7005058929032573,2.3174143534268703,0.6046616889377905,0.28688025856939176,2.660319592408919,2.31880508047032,0.2179074998816064,0.20090407459935675,-0.2975434046620355,0.1565618121650446,-0.1966512830195407,0.366913155510076
66,9,34,29,1.685185833338991,0.5228825952306815,0.1506698261174238,0.06216523049226253,1.8977393194927734,0.456724398426566,0.4731958016373076,0.11953033670450394,-0.09135915592044061,0.032281015475390314,-0.31473707281087204,0.22219371153985096,1.693096581184262,0.5322584638841275,0.13090148746330477,0.05071009641207119,1.9158028292976108,0.4645276851636569,0.47972962271320263,0.11911061472999437,-0.07883861239514475,0.025346195914416413,-0.32060896727312493,0.22528923045811694,1.5274898173741212,0.4504044002142682,0.642745626699898,0.25181965191071665,1.443990100708137,0.40541098936276343,0.2775937827666719,0.19214938357070419,-0.4284615152759611,0.12490153693270861,-0.1584605671680022,0.26239532569436774
67,0,30,25,1.8613360001085757,1.0109060561937309,0.11600391153176869,0.07715323023354642,2.1123574851810694,0.8857354763174428,0.48920736325944125,0.1991233437453381,-0.06258068653423812,0.023377766578909383,-0.34411533996321675,0.2545451898318802,1.8765410583768074,1.0147618520816817,0.10061373770407393,0.07085077823972757,2.133466112557779,0.888965755534001,0.4918008452112072,0.19778517499587403,-0.05327277716076777,0.022581546282442577,-0.3531285865582131,0.2588771226233085,1.5748186548001695,0.8482562789215294,0.5300389953114095,0.403975183631343,1.6306098986327973,0.6873045209881492,0.378733673801092,0.30007813314946136,-0.3273733332309913,0.1344643473215578,-0.09688007484537618,0.26429427487434776
68,4,20,19,2.223484493929303,0.7538677423115964,0.18325935538345078,0.07456371944790591,2.3771253423068375,0.7007818449006186,0.37087909611752257,0.10636543654625111,-0.0836975055377682,0.02455661910371636,-0.3642979400457452,0.2685396558946438,2.245070766945397,0.768473060594628,0.15314885344655588,0.06802484143365851,2.4102918299204616,0.7149248309216754,0.3789725516550025,0.10479051591998004,-0.06943610562328881,0.02168324206843055,-0.371894466893938,0.27212005966849573,1.770177281817346,0.5422223882884996,0.8272585198200663,0.4034001492729458,1.6081699118119972,0.42563261381732154,0.15565725694779511,0.24942663813570518,-0.4574071204517562,0.12035394597841817,-0.14246804614240413,0.30137828059144695
69,0,32,28,1.705219131957287,0.9629772329135127,0.14369006540904344,0.07149461999100108,1.9364007585078051,0.8910105894279624,0.4972350551191487,0.15582886927090775,-0.09190265990009527,0.0364883593364097,-0.396482892745046,0.2410770734223813,1.7134781359681777,0.9736042298341038,0.11892406992185214,0.0547175858233694,1.9576809115429485,0.8995642184517231,0.505755926792315,0.15379957339416375,-0.07585282286916098,0.029498584717038794,-0.40442916292037956,0.2435752571326975,1.4622581394884384,0.5959228074654054,0.6370066471994592,0.3057652226940746,1.3953696420634472,0.5192108171112175,0.313005898473552,0.2433713133637372,-0.4473321052777566,0.11772695990035685,-0.23632980865597006,0.3095417113251669
70,7,28,25,2.6481839902880933,1.6622374713095354,0.1438251670645677,0.08739960834563895,2.8329498191372418,1.5657368193461845,0.39051034211491936,0.1978568113819581,-0.061071484413572144,0.030435548106817735,-0.5126572359787872,0.23399261582826944,2.667226954097283,1.681390926916816,0.1235606897161239,0.07333393401379834,2.8596137822497325,1.582771601495637,0.39563096766028,0.19784507809924115,-0.05132931363814391,0.024561272971284825,-0.5238965081725576,0.23675534315894017,2.2725001605095785,1.3921006170241104,0.5667465849289125,0.2925655017501246,2.2671840928680105,1.3507530711635873,0.2574787484759629,0.23774289904884596,-0.2877225455242493,0.15112255005455988,-0.22199589299159567,0.3223707740859703
71,6,19,16,1.5763875560871963,0.7461858670174851,0.13841950375019235,0.08420593821534983,1.8324886423680724,0.6313573590122029,0.5231900273434605,0.18024069915082802,-0.08598281558897652,0.02977718380860567,-0.36956898575533614,0.186960010307434,1.575222034830383,0.7511285656730837,0.11267112234524357,0.07697816997537757,1.8471383017906735,0.6321338664252676,0.5337206498418369,0.18111323313786104,-0.0681720309705611,0.02265812879442524,-0.38862744956919737,0.19675835490042476,1.7379479766647734,0.9399677909949268,0.790050869924483,0.5921610288271786,1.6486945049650092,0.7682917331988773,0.2498915494007512,0.33388749598690715,-0.4322404918696933,0.13223244664728476,-0.058723720719046676,0.30756490046896834
72,7,30,26,1.82866995088344,0.7947373560667961,0.16318935184137756,0.12983110372286022,2.0454747278262158,0.677909137931189,0.4648113139594264,0.1841192957824515,-0.08497754206724618,0.035976463651073445,-0.4093021385919971,0.234061811652237,1.8463101597532268,0.8181695144271742,0.14307864356907427,0.11177965865743579,2.0721981094808206,0.7015649177711965,0.46983125906387074,0.18287635374941957,-0.07266484857551805,0.029794648074666228,-0.4176380693724899,0.23829363520360017,1.479136472741156,0.7610219750358468,0.6181992482952284,0.44303337698407597,1.4532220266179652,0.6428180803143756,0.34531117562629077,0.28554476422545266,-0.41596760600804955,0.14208673039052763,-0.22043644724119135,0.29124948439234255
73,7,26,23,1.9606753657694906,1.6603504599698744,0.17039547353126602,0.10108559926755858,2.172954041043002,1.5905220637478965,0.4697518000053611,0.1774442987400033,-0.10034199946501007,0.048237015970973726,-0.3841681916130387,0.24871620010991755,1.9689297380852784,1.6818790127907215,0.13997032283747327,0.08563370031183427,2.1983887009844176,1.60720285968689,0.4815783996197415,0.17932795308523714,-0.08124893870793647,0.035086806807031204,-0.3960314984036207,0.24938523302975296,1.7021003325254531,1.042226692450385,0.690031403979786,0.3955160033467953,1.5981487818236682,1.023601393287179,0.2507259168177759,0.24949020710352787,-0.43683437142223125,0.19226783526882976,-0.16616131804685705,0.3150768259877049
74,9,26,23,1.4181004175506458,0.6402026179083281,0.1276721713386423,0.09855716523383223,1.7086424274906993,0.4894007747964719,0.5627255041574736,0.20021696140863143,-0.08409402104465097,0.04044686307848604,-0.38419510385346783,0.19501334296982817,1.4039994471149602,0.639867025115644,0.10204399584852207,0.08508789374104916,1.7126688595260928,0.4864949292428199,0.5756789446378442,0.19723608651015961,-0.06583187997560432,0.03589993010981924,-0.41780153085449856,0.2008088712269595,1.689708494179975,0.8000240476914364,0.7878334578401339,0.566014195060311,1.5967838172124273,0.5991301768109529,0.24139315104192471,0.3550742133965296,-0.43665793123763286,0.15387700398645462,-0.07555681110514485,0.3935801476095333
75,0,29,27,2.2365267235226742,1.7017856133324873,0.18091866856798483,0.08293072130935289,2.440484706555784,1.6028244730989734,0.4445169589184896,0.2129210139710034,-0.09793954371638874,0.05073715152580425,-0.2638246056215722,0.23184953356139892,2.256103257816575,1.7283604320248824,0.15398371946070302,0.072902475673761,2.4751298659830314,1.6219440036464259,0.45350368447526834,0.21635629222279215,-0.07979500912038755,0.03365280066461211,-0.272651968092667,0.24034980859732705,1.6889846257922476,0.8583345167145601,0.654290271191647,0.21794852549622096,1.6105562975881271,0.8277417456677235,0.273561082751513,0.20810869422466,-0.4197615339424593,0.13206398074301198,-0.119954513245886,0.18069738826725698
76,2,34,26,2.2374053078835834,1.3425248489505366,0.15760578194308267,0.07067580955690232,2.4296833113547467,1.2583087067186334,0.41910068167412334,0.18003934155980666,-0.07867798262556415,0.030816165826493103,-0.36605956445769,0.22241544885033226,2.252019681854165,1.358143008443417,0.13316920404098806,0.06102332908460932,2.455541908890938,1.2701652016797036,0.4265124336430793,0.1808507033744609,-0.06500069856396727,0.02261945839532855,-0.3748239134458779,0.2256931880234777,1.7946380697753908,0.7525991644992418,0.6794173811663466,0.31279607967619527,1.7071642012863608,0.7157481812497465,0.23250206245007363,0.22956277583921103,-0.40016798195413456,0.15695323574270464,-0.14680364523213527,0.27451886410786
77,2,22,18,1.6498060404242771,0.7346888571464336,0.12258166232926393,0.06287071889747792,1.9088433956610589,0.6040111897875912,0.5100425917858313,0.18470735491802343,-0.07399193034128924,0.027222648661642743,-0.2429868270005104,0.21495709136658891,1.6521453660474934,0.7449576926222162,0.10728595425789167,0.0550197988832438,1.9198160328270149,0.6133132067075832,0.51602850980305,0.1841920455111672,-0.06436957430269191,0.02252759842401609,-0.2485219135464719,0.2195002267598283,1.5716733855336855,0.5153792819485924,0.6356414812173519,0.39027488931074084,1.5247557724251017,0.36552650603468856,0.27760824695717984,0.2980322039897534,-0.39241311042889016,0.1715737627707768,-0.08515787720278917,0.17988558505850308
