round,client_id,reason,group,parameter_numel,conflict,support,update_norm,response_direction_projection
80,88,no_need,classifier,18882560,-0.010365527664362162,-0.00024126628474618883,0.2054140115275684,-0.00024126628474618883
80,88,no_need,fc,40970,-0.0062414300300588366,-2.4959564598248107e-05,0.1594023159232273,-2.4959564598248107e-05
80,98,no_support,features,14723136,0.002987002659088134,-0.010425015063411536,0.7580743234401851,-0.010425015063411536
80,98,no_support,classifier,18882560,0.007353845460102093,-0.00421674733229338,0.17943722081521005,-0.00421674733229338
80,98,no_support,fc,40970,0.008364953500858974,-0.0028070107564417413,0.15035996210599537,-0.0028070107564417413
81,90,no_support,features,14723136,0.017622218556141434,-0.015622073788549073,0.7954785762813563,-0.015622073788549073
81,90,no_support,classifier,18882560,0.014055896181162097,-0.005694420848158188,0.1882718166933407,-0.005694420848158188
81,90,no_support,fc,40970,0.01185696274478687,-0.004041161824716255,0.15703663570717116,-0.004041161824716255
81,72,no_need,features,14723136,-0.04083054943465925,0.0002297392580068447,1.203248328839774,0.0002297392580068447
81,72,no_need,classifier,18882560,-0.019269461299700197,6.331915918167397e-05,0.25375322983017357,6.331915918167397e-05
81,72,no_need,fc,40970,-0.01332227309467271,-0.0008958531952885096,0.19894182009628075,-0.0008958531952885096
81,65,active,features,14723136,0.019528315516460282,0.0008427795898668933,1.1205043151818437,0.0008427795898668933
81,65,active,classifier,18882560,0.010417174620215519,0.0027155474506344035,0.21399885966139162,0.0027155474506344035
81,65,active,fc,40970,0.007782222703099251,0.0024977105958896573,0.17677845294319078,0.0024977105958896573
81,50,active,features,14723136,0.008603600566823744,0.007133360182521642,1.0793707871616964,0.007133360182521642
81,50,active,classifier,18882560,0.006258583617409386,-0.0003119834585731951,0.1513845854880133,-0.0003119834585731951
81,50,active,fc,40970,0.004953376343109994,-0.00017093796668632422,0.10842544959563435,-0.00017093796668632422
81,85,no_need,features,14723136,0.002521908767260327,0.00033444138433225135,1.2373774297856641,0.00033444138433225135
81,85,no_need,classifier,18882560,-0.0014254084918263743,-0.0030252121615603755,0.17250997915116895,-0.0030252121615603755
81,85,no_need,fc,40970,-0.0015633639886800665,-0.0018061041550936352,0.1203621251682447,-0.0018061041550936352
81,56,no_need,features,14723136,-0.019863220685941485,0.006397217508224529,1.4039267581665507,0.006397217508224529
81,56,no_need,classifier,18882560,-0.0025585911466805555,-0.0014731586793459428,0.2621257640255373,-0.0014731586793459428
81,56,no_need,fc,40970,-0.002017858740146039,-0.001989032696656068,0.22252063218236748,-0.001989032696656068
81,4,no_need,features,14723136,-0.10110573820901436,0.06089135052838657,0.9223656882514093,0.06089135052838657
81,4,no_need,classifier,18882560,-0.0047396695902079955,0.0012935670700926494,0.1869645601706539,0.0012935670700926494
81,4,no_need,fc,40970,-0.004229297711390245,0.0004979332152288407,0.1579386735234741,0.0004979332152288407
81,80,no_need,features,14723136,-0.018748868644337335,0.0026640445779335664,1.8697550113201815,0.0026640445779335664
81,80,no_need,classifier,18882560,-0.009584501765857567,0.0009248320488950412,0.2539913681585186,0.0009248320488950412
81,80,no_need,fc,40970,-0.00598846742650494,0.0008757093801250448,0.18766928897182167,0.0008757093801250448
81,31,no_need,features,14723136,-0.02219453589289344,0.000834961638989995,1.3018629566295183,0.000834961638989995
81,31,no_need,classifier,18882560,-0.0059608953624774585,-0.0023152535253530004,0.1999829586378223,-0.0023152535253530004
81,31,no_need,fc,40970,-0.005093586132716155,-0.0025472082306805532,0.15026043792320173,-0.0025472082306805532
81,17,active,features,14723136,0.01798827728833885,0.010418681060155421,0.8935988406822474,0.010418681060155421
81,17,active,classifier,18882560,0.010272008453284798,0.003884917976847646,0.35418185994182866,0.003884917976847646
81,17,active,fc,40970,0.010815037028805818,0.0012992239389859606,0.30559870606573397,0.0012992239389859606
82,61,no_need,features,14723136,-0.04783690598412704,0.0022946858100514334,0.9902726975765519,0.0022946858100514334
82,61,no_need,classifier,18882560,-0.03349206070924993,0.0034258459160696475,0.26756481904708684,0.0034258459160696475
82,61,no_need,fc,40970,-0.028429537516785786,0.003523285526171094,0.21705101187817832,0.003523285526171094
82,40,active,features,14723136,0.010609501616169581,0.0101020157936631,1.243046034670658,0.0101020157936631
82,40,active,classifier,18882560,0.007103866057150299,0.008325670636395444,0.2967096917163246,0.008325670636395444
82,40,active,fc,40970,0.008447582360531669,0.008908086194423959,0.25432673051183036,0.008908086194423959
82,41,no_support,features,14723136,0.023434710999595154,-0.012642601528373376,0.9506999992624264,-0.012642601528373376
82,41,no_support,classifier,18882560,0.007853296097891871,-0.004258019577264349,0.1709932470711471,-0.004258019577264349
82,41,no_support,fc,40970,0.0048848742262634914,-0.0024020396631385665,0.13456104614367081,-0.0024020396631385665
82,34,no_support,features,14723136,0.03457011190732828,-0.007992582069626053,1.895407493767626,-0.007992582069626053
82,34,no_support,classifier,18882560,0.014837290611467324,-0.004837670050847009,0.3064555274285704,-0.004837670050847009
82,34,no_support,fc,40970,0.017236602674529422,-0.005401654037996195,0.2762106058124704,-0.005401654037996195
82,97,no_need,features,14723136,-0.024307709183688075,0.002173572924327516,0.8219679980580455,0.002173572924327516
82,97,no_need,classifier,18882560,-0.007695242333738861,-0.0021534335991191256,0.15213408226473848,-0.0021534335991191256
82,97,no_need,fc,40970,-0.006389487345586531,-0.0019698086543940008,0.11302375120733343,-0.0019698086543940008
82,51,active,features,14723136,0.006411571999635157,0.01026498529562403,0.7419558693090514,0.01026498529562403
82,51,active,classifier,18882560,0.00479668984280579,0.0010107596200441549,0.14192590297923666,0.0010107596200441549
82,51,active,fc,40970,0.0059553243227128405,0.0014392244338523597,0.11207765603014948,0.0014392244338523597
82,50,no_need,features,14723136,-0.19440395027493196,0.1161241361392058,0.9634040296923859,0.1161241361392058
82,50,no_need,classifier,18882560,-0.02376271837420063,0.011205382525076857,0.1741230080731856,0.011205382525076857
82,50,no_need,fc,40970,-0.017487576318671927,0.007237563688249793,0.135154267228765,0.007237563688249793
82,13,no_need,features,14723136,-0.0032693098484912753,-0.007579672189397257,1.4127396023454892,-0.007579672189397257
82,13,no_need,classifier,18882560,-0.0002984863253061576,-0.0019798413719627206,0.21678625871569782,-0.0019798413719627206
82,13,no_need,fc,40970,-0.0035408983494562563,-0.0014444180660575512,0.17229834149132578,-0.0014444180660575512
82,22,no_need,features,14723136,-0.03106519015619824,0.010766384201232881,0.9287256364643987,0.010766384201232881
82,22,no_need,classifier,18882560,-0.02042097690537048,0.0048838714840258035,0.18629400327186446,0.0048838714840258035
82,22,no_need,fc,40970,-0.01586126472830074,0.00446441158237576,0.15134901158259573,0.00446441158237576
82,8,no_need,features,14723136,-0.0006539058133157027,0.009328642286476452,1.7483471663492256,0.009328642286476452
82,8,no_need,classifier,18882560,-0.011496249673427883,0.00409172069385022,0.28856527641452967,0.00409172069385022
82,8,no_need,fc,40970,-0.01003723011672264,0.0032319347592419945,0.19729163235880856,0.0032319347592419945
83,87,no_need,features,14723136,-0.0039230266918757195,-0.013552775028401243,1.3615337115599804,-0.013552775028401243
83,87,no_need,classifier,18882560,-0.0009754107230151021,-0.003772638993041255,0.21895781660937738,-0.003772638993041255
83,87,no_need,fc,40970,-0.003230846323276637,-0.0038358964538929285,0.1630569830442396,-0.0038358964538929285
83,54,no_need,features,14723136,-0.0004786377468377623,0.0029051537771813685,1.0272816245907952,0.0029051537771813685
83,54,no_need,classifier,18882560,-0.0006226190423603839,-0.00017178790430705249,0.16370874592039905,-0.00017178790430705249
83,54,no_need,fc,40970,-6.862284044473199e-05,-0.0005571627016252023,0.1337064713317852,-0.0005571627016252023
83,63,active,features,14723136,0.01387348615764239,0.003952982874686484,1.649350497684005,0.003952982874686484
83,63,active,classifier,18882560,0.004625218780574869,-0.00014001001987651307,0.2573117105045969,-0.00014001001987651307
83,63,active,fc,40970,0.005709348828531802,-0.0004610279911503312,0.20065776130515178,-0.0004610279911503312
83,83,no_need,features,14723136,-0.011375460757577114,0.01328738297257459,0.9979796643513827,0.01328738297257459
83,83,no_need,classifier,18882560,-0.010378991280958871,0.003866814790285389,0.22709699869032954,0.003866814790285389
83,83,no_need,fc,40970,-0.013402673561358824,0.004976263429853134,0.197248849341361,0.004976263429853134
83,96,active,features,14723136,0.004244215201794077,0.008693577658434037,0.7757691117870005,0.008693577658434037
83,96,active,classifier,18882560,0.0009946845684680738,0.004132055918262267,0.1581715070953752,0.004132055918262267
83,96,active,fc,40970,0.00018018569699052023,0.0032570566254435107,0.12008752116709862,0.0032570566254435107
83,26,no_support,features,14723136,0.025539979510725175,-0.008781144686022202,1.0143489650336204,-0.008781144686022202
83,26,no_support,classifier,18882560,0.010173017766646808,-0.0015487372893403517,0.22575442037528207,-0.0015487372893403517
83,26,no_support,fc,40970,0.010766761042759754,-0.0017309803333773743,0.18528789960650432,-0.0017309803333773743
83,0,no_need,features,14723136,-0.0016890818193004988,0.007260567103728022,1.490631449510816,0.007260567103728022
83,0,no_need,classifier,18882560,-0.0011469913578139312,0.001887201791419102,0.26077198844725263,0.001887201791419102
83,0,no_need,fc,40970,0.0011113603195553878,0.0020271982211852446,0.21148925524567322,0.0020271982211852446
83,59,no_need,features,14723136,0.0019259371705686607,0.005744076948712262,1.020918562732729,0.005744076948712262
83,59,no_need,classifier,18882560,-0.002754884438445515,0.0034618783445239387,0.19525352726256548,0.0034618783445239387
83,59,no_need,fc,40970,-0.0015172976518442738,0.0025091306779359,0.1540372655790578,0.0025091306779359
83,69,no_need,features,14723136,-0.033332660977748674,0.0018854473905989266,1.3332275533008051,0.0018854473905989266
83,69,no_need,classifier,18882560,-0.012546937049592088,0.0011145059680188751,0.21455136620447596,0.0011145059680188751
83,69,no_need,fc,40970,-0.01156893414008664,0.000367349736734468,0.171648682146085,0.000367349736734468
83,14,active,features,14723136,0.010331703141943649,0.0016015537699161086,1.3368230383637612,0.0016015537699161086
83,14,active,classifier,18882560,0.0026734218339470317,0.00030278398361360814,0.20893821884819455,0.00030278398361360814
83,14,active,fc,40970,0.001778970540726732,0.0005123276710037317,0.1554214910178711,0.0005123276710037317
84,58,active,features,14723136,0.0006040016944588444,0.010656718775489793,0.7033148955595033,0.010656718775489793
84,58,active,classifier,18882560,0.0006726157694174617,0.0010746704793689332,0.17084076148178215,0.0010746704793689332
84,58,active,fc,40970,0.0034414130968798418,0.0014467998098552926,0.13985180955090049,0.0014467998098552926
84,47,no_support,features,14723136,0.035650749468175036,-0.009792441423737586,1.6681728204769806,-0.009792441423737586
84,47,no_support,classifier,18882560,0.006564665417045035,-0.0002817581498675281,0.2406963610877284,-0.0002817581498675281
84,47,no_support,fc,40970,0.0064568805901217274,2.372699964325875e-05,0.1943314211601553,2.372699964325875e-05
84,83,no_need,features,14723136,-0.1829832387988688,0.11298919204176627,1.1102600034531824,0.11298919204176627
84,83,no_need,classifier,18882560,-0.005594318721932723,0.006306264852810273,0.20206078078418424,0.006306264852810273
84,83,no_need,fc,40970,-0.0025074652862713265,0.005260414909571409,0.1632543525147522,0.005260414909571409
84,36,no_need,features,14723136,-0.018364088446929827,0.009651510957024101,1.2549655333752305,0.009651510957024101
84,36,no_need,classifier,18882560,-0.01256510082839668,0.00251442900901111,0.248943557313018,0.00251442900901111
84,36,no_need,fc,40970,-0.011198772568604909,0.0026220449044558336,0.1947978834064527,0.0026220449044558336
84,8,no_support,features,14723136,0.0359453388494515,-0.009043485976398813,2.5464497891243623,-0.009043485976398813
84,8,no_support,classifier,18882560,0.004588351543134195,0.0004120156920635054,0.4221440362881704,0.0004120156920635054
84,8,no_support,fc,40970,0.00559319009698811,-0.0002583083692115906,0.2796809386628869,-0.0002583083692115906
84,2,no_support,features,14723136,0.03148837357756662,-0.015305644156015319,1.356514673202287,-0.015305644156015319
84,2,no_support,classifier,18882560,0.012418416592481663,-0.0032948926447033955,0.2635652083662248,-0.0032948926447033955
84,2,no_support,fc,40970,0.011217926381505094,-0.0022710025559717906,0.2046698479830509,-0.0022710025559717906
84,56,no_support,features,14723136,0.021933245660449074,-0.00026013789800316545,1.2339795153773878,-0.00026013789800316545
84,56,no_support,classifier,18882560,0.008825813157272933,-0.0030492260489154432,0.24078910915821206,-0.0030492260489154432
84,56,no_support,fc,40970,0.008786380720266607,-0.0022455948310380336,0.20038973134806629,-0.0022455948310380336
84,49,no_need,features,14723136,-0.0037829573271110925,0.003064337729796307,1.2496977810792314,0.003064337729796307
84,49,no_need,classifier,18882560,0.001739981130299384,-0.00037567947509131727,0.23095042499505766,-0.00037567947509131727
84,49,no_need,fc,40970,-0.0005307254705257947,-0.0006974703032938123,0.18036801683001583,-0.0006974703032938123
84,10,no_support,features,14723136,0.012004712605261147,-0.013988405203335219,1.697199215200427,-0.013988405203335219
84,10,no_support,classifier,18882560,0.0016264055303736313,-0.003179692941216672,0.24350918085285003,-0.003179692941216672
84,10,no_support,fc,40970,0.001021968054374156,-0.0029607291508000344,0.19018206440922691,-0.0029607291508000344
84,38,no_need,features,14723136,-0.02764158054206689,0.004253568440674371,0.9946477249110717,0.004253568440674371
84,38,no_need,classifier,18882560,-0.00933428148209714,0.00045737333516626677,0.22022707334848385,0.00045737333516626677
84,38,no_need,fc,40970,-0.007131525351724122,0.000523157381621786,0.16999615398500606,0.000523157381621786
85,89,no_need,features,14723136,-0.01990874138227028,0.008292694599980166,0.7673505168418994,0.008292694599980166
85,89,no_need,classifier,18882560,-0.008778052299931005,0.0041132556353886685,0.27957986087792547,0.0041132556353886685
85,89,no_need,fc,40970,-0.008249305497884052,0.0037942733106319793,0.2507958822279326,0.0037942733106319793
85,90,no_need,features,14723136,-0.06341277464551354,0.02293777521519047,0.8484200481265434,0.02293777521519047
85,90,no_need,classifier,18882560,-0.01996025898552034,0.004941134872524344,0.2864555321736745,0.004941134872524344
85,90,no_need,fc,40970,-0.020469694696657825,0.00615185731476231,0.2501631436454127,0.00615185731476231
85,81,no_need,features,14723136,-0.02037089496552369,0.012917739233579084,0.9780960534598964,0.012917739233579084
85,81,no_need,classifier,18882560,-0.001377005773122164,0.003628789333220084,0.20868005931339628,0.003628789333220084
85,81,no_need,fc,40970,-0.0022050822335586417,0.003176490439727786,0.17286967408092993,0.003176490439727786
85,54,no_support,features,14723136,0.043345536669420426,-0.0007311321977017116,1.0828972988004724,-0.0007311321977017116
85,54,no_support,classifier,18882560,0.008670775209793646,-0.0005600571934678555,0.15907747064788338,-0.0005600571934678555
85,54,no_support,fc,40970,0.009281787530198926,-0.0005569718987317174,0.12926230098564395,-0.0005569718987317174
85,59,no_need,features,14723136,-0.024961231786420512,0.001528852472532094,1.0706659943722459,0.001528852472532094
85,59,no_need,classifier,18882560,-0.011487142290661723,0.0013605995106900082,0.16962857949475785,0.0013605995106900082
85,59,no_need,fc,40970,-0.009341049677459523,0.0005289570290187839,0.13054149941210844,0.0005289570290187839
85,4,no_need,features,14723136,-0.023196034494688433,0.010442248273577093,1.0800585016558366,0.010442248273577093
85,4,no_need,classifier,18882560,-0.010253011408167367,0.0018330006477071947,0.2161363542285747,0.0018330006477071947
85,4,no_need,fc,40970,-0.01081561332102865,0.0028878010889457073,0.17511411637107055,0.0028878010889457073
85,53,active,features,14723136,0.029333818799614164,0.002376360578381309,0.9079424366822857,0.002376360578381309
85,53,active,classifier,18882560,0.010995767174790672,0.0009272700667679601,0.2608786254623163,0.0009272700667679601
85,53,active,fc,40970,0.011091140826465562,0.0005335300306796853,0.23002761647462497,0.0005335300306796853
85,47,no_need,features,14723136,-0.42970125252850266,0.17073526095225589,1.2036859271618698,0.17073526095225589
85,47,no_need,classifier,18882560,-0.019516177816512936,0.001348378642646253,0.18516408869375878,0.001348378642646253
85,47,no_need,fc,40970,-0.01773923791188281,0.0006845023513051274,0.16064364754983063,0.0006845023513051274
85,52,no_support,features,14723136,0.02048346549597113,-0.0073332698238086635,1.4213078166433177,-0.0073332698238086635
85,52,no_support,classifier,18882560,0.010969965801450599,-0.0015157261081526485,0.2636509656342019,-0.0015157261081526485
85,52,no_support,fc,40970,0.008137848766637035,-0.0013293178562889807,0.2187165714137795,-0.0013293178562889807
85,19,no_need,features,14723136,-0.014437234090451057,0.0036158062620259557,1.4185347458598327,0.0036158062620259557
85,19,no_need,classifier,18882560,-0.0049358335437545975,0.001826993066003979,0.21496225292290894,0.001826993066003979
85,19,no_need,fc,40970,-0.006227187484910246,0.0018805877161867102,0.15950809654249237,0.0018805877161867102
86,24,no_support,features,14723136,0.026385761244014816,-0.0034683527317760365,1.3228211810512474,-0.0034683527317760365
86,24,no_support,classifier,18882560,0.004626172538337414,5.874395186822312e-05,0.27793218055989705,5.874395186822312e-05
86,24,no_support,fc,40970,0.007595886105264071,-0.0013292747426021378,0.23745090262560334,-0.0013292747426021378
86,13,active,features,14723136,0.03479020706197389,0.006598705973502206,1.063084806085787,0.006598705973502206
86,13,active,classifier,18882560,0.012315227930230321,0.0011581825144730828,0.16277603732838677,0.0011581825144730828
86,13,active,fc,40970,0.010112938420206774,0.001726403884276806,0.12645964273506033,0.001726403884276806
86,81,no_need,features,14723136,-0.6173585594605129,0.3538880844303094,1.323862579160282,0.3538880844303094
86,81,no_need,classifier,18882560,-0.023218793377964175,0.006649684265994438,0.2162784515874556,0.006649684265994438
86,81,no_need,fc,40970,-0.016978888248559088,0.0037837684712940245,0.17194325531284854,0.0037837684712940245
86,73,no_support,features,14723136,0.017358539988350685,0.0005002361825052759,1.0219935942688065,0.0005002361825052759
86,73,no_support,classifier,18882560,0.004281831334537856,-0.0002882004760920154,0.2257181654855082,-0.0002882004760920154
86,73,no_support,fc,40970,0.0048649128184479196,-0.0006545116366396542,0.18222072571271913,-0.0006545116366396542
86,19,no_need,features,14723136,-0.6913946479478454,0.29679704205551616,1.5757407406324093,0.29679704205551616
86,19,no_need,classifier,18882560,-0.016920978602684045,0.006013803815221763,0.22264797224699992,0.006013803815221763
86,19,no_need,fc,40970,-0.00880078251066152,0.002735148553711042,0.16063965001515063,0.002735148553711042
86,55,no_support,features,14723136,0.04041463314744931,-0.007251654108479499,2.441179909868199,-0.007251654108479499
86,55,no_support,classifier,18882560,0.010786688286316348,0.0001523619902172868,0.4484214667999061,0.0001523619902172868
86,55,no_support,fc,40970,0.012729870599287096,-0.0005167845906726143,0.3041620102601255,-0.0005167845906726143
86,40,no_need,features,14723136,-0.020932056157377588,-0.009844790789369284,1.4431035807229178,-0.009844790789369284
86,40,no_need,classifier,18882560,-0.008078945370471047,-0.0035496735474680463,0.2941006473373588,-0.0035496735474680463
86,40,no_need,fc,40970,-0.007120361471606884,-0.003160849319101544,0.25124288816429796,-0.003160849319101544
86,76,no_support,features,14723136,0.0133083325000527,-0.009067131097825865,1.521761061406847,-0.009067131097825865
86,76,no_support,classifier,18882560,0.0025356605794968345,-0.0013911141123799098,0.2291274398169261,-0.0013911141123799098
86,76,no_support,fc,40970,0.003703222460899269,-0.001251992317065742,0.1848825982761482,-0.001251992317065742
86,57,no_support,features,14723136,0.02019259416962882,0.0007631218266084261,0.9339166451216481,0.0007631218266084261
86,57,no_support,classifier,18882560,0.006598706250770192,-0.0027275667022195194,0.3333018973542733,-0.0027275667022195194
86,57,no_support,fc,40970,0.008600807319453452,-0.002558440230131964,0.27959898791064736,-0.002558440230131964
86,96,no_support,features,14723136,0.019164417089911012,-0.00816584289686162,0.8791018274964908,-0.00816584289686162
86,96,no_support,classifier,18882560,0.010006101617818786,-0.0025451337641015925,0.19525650678381062,-0.0025451337641015925
86,96,no_support,fc,40970,0.005915035610087216,-0.00139254746682127,0.15975043859412216,-0.00139254746682127
87,31,no_support,features,14723136,0.009575159765365271,-0.004048244392809153,1.2167939511458425,-0.004048244392809153
87,31,no_support,classifier,18882560,0.003944117769719924,-0.001074251818238281,0.1699371192050036,-0.001074251818238281
87,31,no_support,fc,40970,0.0047893026312522124,-0.0014135805149635416,0.12254713104485396,-0.0014135805149635416
87,75,active,features,14723136,0.005512773408170801,0.029077132897555202,0.4185722996387792,0.029077132897555202
87,75,active,classifier,18882560,0.0027223281620081252,0.00648716255909676,0.09531631225235541,0.00648716255909676
87,75,active,fc,40970,0.0025312369180028327,0.004900149247987429,0.07813061138951986,0.004900149247987429
87,94,active,features,14723136,0.015794031673749487,0.005845779215633229,1.0066978739316226,0.005845779215633229
87,94,active,classifier,18882560,0.005282313451971277,0.0026664507265650172,0.3341103954361732,0.0026664507265650172
87,94,active,fc,40970,-0.0007580944347864715,0.002396335954472306,0.26439907781217503,0.002396335954472306
87,20,no_need,features,14723136,-0.021378311202994382,-0.00212888118976462,1.9920449766066115,-0.00212888118976462
87,20,no_need,classifier,18882560,-0.010704199840802175,-0.00043153004003215756,0.3868660583321663,-0.00043153004003215756
87,20,no_need,fc,40970,-0.009748850483447313,-0.0005277156257079696,0.28024410051065785,-0.0005277156257079696
87,87,active,features,14723136,-0.0045978347926336465,0.003469290682492243,1.5804349322772233,0.003469290682492243
87,87,active,classifier,18882560,0.002816438262016163,-0.00023787160716182143,0.21953417037484166,-0.00023787160716182143
87,87,active,fc,40970,0.003963587441830896,-0.0006275577920860087,0.15794415861300182,-0.0006275577920860087
87,26,no_need,features,14723136,-0.014585645302176431,1.517385403104754e-05,1.0855837494797345,1.517385403104754e-05
87,26,no_need,classifier,18882560,-0.005983959461673294,0.0005981729897257537,0.18751502159259478,0.0005981729897257537
87,26,no_need,fc,40970,-0.006062620992452139,0.00020962785856681876,0.14608420155178697,0.00020962785856681876
87,29,no_support,features,14723136,-0.0008508253779382358,-0.0133280502324169,0.9928464087880433,-0.0133280502324169
87,29,no_support,classifier,18882560,0.0034280357003808604,-0.006608793195937324,0.28188170533732243,-0.006608793195937324
87,29,no_support,fc,40970,9.944886596713332e-05,-0.00458404331584461,0.22321180555789027,-0.00458404331584461
87,70,no_support,features,14723136,0.017324665068585432,-0.012015587748074097,2.8094287977289927,-0.012015587748074097
87,70,no_support,classifier,18882560,-0.0061742804191453615,-0.0009968266220994337,0.48789517978351443,-0.0009968266220994337
87,70,no_support,fc,40970,-0.003131565519652213,-0.0010082870003316202,0.3347576492575484,-0.0010082870003316202
87,2,active,features,14723136,0.007911997152021398,0.008020581547178551,1.4657376142107434,0.008020581547178551
87,2,active,classifier,18882560,-0.0002484957563808621,0.003638611343831144,0.26223568490178467,0.003638611343831144
87,2,active,fc,40970,0.0005225099530434818,0.003064546766836429,0.19579157865628277,0.003064546766836429
87,50,no_support,features,14723136,0.00991027490333174,-0.006751423972204407,0.5385398374873366,-0.006751423972204407
87,50,no_support,classifier,18882560,0.001793917730992689,-0.0003677643310311396,0.09299205377627817,-0.0003677643310311396
87,50,no_support,fc,40970,0.0017110458502429537,-3.0136222449073102e-05,0.07422953077082939,-3.0136222449073102e-05
88,0,active,features,14723136,0.03885461752852848,0.0019270650970426573,1.3594463992061894,0.0019270650970426573
88,0,active,classifier,18882560,0.01590051783114177,0.000827437468728931,0.27251954431348985,0.000827437468728931
88,0,active,fc,40970,0.012469969587982632,-1.4819805983279366e-05,0.23595642223075103,-1.4819805983279366e-05
88,9,no_need,features,14723136,0.0012077395258209833,0.020868898514500245,0.8778725751304214,0.020868898514500245
88,9,no_need,classifier,18882560,-0.0005843937097438356,0.007400083294669457,0.1557600748547983,0.007400083294669457
88,9,no_need,fc,40970,-0.004135723505896749,0.006439062657591421,0.13322893752845566,0.006439062657591421
88,46,no_need,features,14723136,-0.025917493743932596,-0.008404374243696111,0.9115213370676828,-0.008404374243696111
88,46,no_need,classifier,18882560,-0.003871355996807324,-0.004296064100344665,0.26465498430742757,-0.004296064100344665
88,46,no_need,fc,40970,-0.001555328297399683,-0.0016209969635383459,0.23304145688799477,-0.0016209969635383459
88,37,active,features,14723136,0.0351652478840947,-0.001479238124668214,1.083660957600186,-0.001479238124668214
88,37,active,classifier,18882560,0.01099323613470915,0.002444624182089683,0.24750843138130774,0.002444624182089683
88,37,active,fc,40970,0.01258331534336321,-0.0003724811649590265,0.23503001977522706,-0.0003724811649590265
88,72,no_need,features,14723136,-0.013732295239151426,-0.011924817668177212,0.9806816880672433,-0.011924817668177212
88,72,no_need,classifier,18882560,-0.006867062174023886,-0.0051659590635608765,0.1865119276459565,-0.0051659590635608765
88,72,no_need,fc,40970,-0.006358160222589504,-0.003728167712324648,0.14472876172978458,-0.003728167712324648
88,83,no_need,features,14723136,-0.008612250902690022,-0.009688267476995804,1.0915913366739194,-0.009688267476995804
88,83,no_need,classifier,18882560,-0.004866157072228816,-0.0031764915365783963,0.1845938426734023,-0.0031764915365783963
88,83,no_need,fc,40970,-0.004167755560047226,-0.0027807226051663747,0.15577140513783333,-0.0027807226051663747
88,73,active,features,14723136,0.01899182749616557,0.004830307879714724,1.988067477071844,0.004830307879714724
88,73,active,classifier,18882560,-0.0049251146610913565,0.006394048346010095,0.25749256298935463,0.006394048346010095
88,73,active,fc,40970,-0.003371021732164081,0.0034140777515858645,0.1902542380049048,0.0034140777515858645
88,16,no_need,features,14723136,-0.0009536320258334279,0.007696099817501079,0.7097182177910201,0.007696099817501079
88,16,no_need,classifier,18882560,-0.0004976299941716888,0.005448608928418253,0.15223245807340316,0.005448608928418253
88,16,no_need,fc,40970,0.0012400942341628252,0.0033179472611664096,0.12156282297371668,0.0033179472611664096
88,55,active,features,14723136,0.003807696864157606,0.002010719848939857,1.4526497695926783,0.002010719848939857
88,55,active,classifier,18882560,-0.0005115051826010131,0.002283204547893547,0.25357258829435647,0.002283204547893547
88,55,active,fc,40970,-3.708447729877662e-05,0.0015321645187214017,0.19229874727243532,0.0015321645187214017
88,27,no_support,features,14723136,0.009469523271604885,-0.014133997175463264,1.3489963790885258,-0.014133997175463264
88,27,no_support,classifier,18882560,0.0029204096183548245,-0.004956093960117869,0.17367772684621358,-0.004956093960117869
88,27,no_support,fc,40970,0.003115621737379115,-0.003882702196278842,0.12788252163509828,-0.003882702196278842
89,80,no_need,features,14723136,-0.01456514448972257,0.02199772016771817,0.8038982797911088,0.02199772016771817
89,80,no_need,classifier,18882560,-0.006245653880341706,0.005451406775819123,0.16209829853685787,0.005451406775819123
89,80,no_need,fc,40970,-0.0062614305606985,0.0041535435448167846,0.131949743791539,0.0041535435448167846
89,29,no_support,features,14723136,0.11703468037768516,-0.019502312781668252,1.122905456987739,-0.019502312781668252
89,29,no_support,classifier,18882560,0.04182523205236066,-0.000370620338514982,0.2587238969331707,-0.000370620338514982
89,29,no_support,fc,40970,0.03320716437883675,-0.0011360309413248615,0.20991650093107467,-0.0011360309413248615
89,9,no_need,features,14723136,-0.3769432969030504,0.2392392762579334,1.3768888056218254,0.2392392762579334
89,9,no_need,classifier,18882560,-0.019305085133964894,0.01807395614196139,0.20502147734367976,0.01807395614196139
89,9,no_need,fc,40970,-0.010430325928609818,0.014012557818205096,0.1574058963061967,0.014012557818205096
89,50,no_support,features,14723136,0.09067649745881567,-0.027655024927838667,2.687626357345137,-0.027655024927838667
89,50,no_support,classifier,18882560,0.010261417561650887,-0.0022166158346408338,0.4068227179207321,-0.0022166158346408338
89,50,no_support,fc,40970,0.012011475941108074,-0.002803783207127708,0.28355367487854394,-0.002803783207127708
89,26,no_support,features,14723136,0.05629994026554641,-0.0018937722239726895,0.9843971950432953,-0.0018937722239726895
89,26,no_support,classifier,18882560,0.016214997039242007,0.0001813418384273291,0.16546541513728039,0.0001813418384273291
89,26,no_support,fc,40970,0.014012025691044983,-0.0006145568293050019,0.12977792594352153,-0.0006145568293050019
89,81,active,features,14723136,0.011525686099352228,0.0011972088260492342,0.6944558578405313,0.0011972088260492342
89,81,active,classifier,18882560,0.0028697130096588808,-0.0014435511720307659,0.13495199877074662,-0.0014435511720307659
89,81,active,fc,40970,0.001974769249500241,0.0010163231390833971,0.10624232746774652,0.0010163231390833971
89,48,no_need,features,14723136,-0.05430879236615738,0.009513583323567332,1.408103669685938,0.009513583323567332
